id,event_type,road_names,direction,description,start_date,end_date,vehicle_impact,work_zone_type,reduced_speed_limit_kph,beginning_milepost,ending_milepost,num_lanes,lanes_closed,has_workers,geometry_type,num_coordinates
ORC300489695,work-zone,George Washington Bridge,unknown,"Bridge construction on George Washington Bridge Upper Level eastbound New Jersey Side (Fort Lee) to New York Side (New York), Monday October 6th, 2025 thru Friday October 10th, 2025, Monday thru Friday, 10:00 AM thru 04:30 PM 1 Right lane of 4 lanes closed",2025-10-06T14:00:00.000+00:00,2025-10-11T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489696,work-zone,NY 9A,unknown,"Construction on NY 9A both directions between West 57th Street; 12th Avenue (New York) and New York; Bronx County Line (New York) Subject to change without notice., Monday October 6th, 2025 thru Friday October 10th, 2025, Monday thru Friday, 10:00 AM thru 02:00 PM 1 Right lane of 4 lanes closed northbound, Monday October 6th, 2025 thru Friday October 10th, 2025, Monday thru Friday, 10:00 AM thru 03:00 PM 1 Right lane of 4 lanes closed southbound",2025-10-06T14:00:00.000+00:00,2025-10-11T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489697,work-zone,George Washington Bridge,unknown,"Bridge construction on George Washington Bridge Lower Level eastbound New Jersey Side (Fort Lee) to New York Side (New York), Monday October 6th, 2025 thru Friday October 10th, 2025, Monday thru Friday, 10:30 AM thru 03:30 PM 1 Right lane of 3 lanes closed",2025-10-06T14:30:00.000+00:00,2025-10-11T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489699,work-zone,NY 9A,unknown,"Construction on NY 9A both directions between West 48th Street (New York) and West 57th Street; 12th Avenue (New York) Subject to change without notice., Monday October 6th, 2025 thru Saturday October 11th, 2025, Monday thru Friday, 11:00 PM thru 06:00 AM 1 Right lane of 4 lanes closed",2025-10-07T03:00:00.000+00:00,2025-10-12T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489698,work-zone,George Washington Bridge,unknown,"Construction on George Washington Bridge Upper Level eastbound ramp to Exit 1A - Henry Hudson Parkway (New York), Monday October 6th, 2025 thru Friday October 10th, 2025, Monday thru Friday, 10:30 AM thru 04:30 PM 1 Right lane of 2 lanes closed",2025-10-06T14:30:00.000+00:00,2025-10-11T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489700,work-zone,I-278,unknown,"Construction on I-278 westbound from 48th Street (New York) to 54th Avenue (New York) Subject to change without notice., Monday October 6th, 2025 thru Saturday October 11th, 2025, Monday thru Friday, 10:00 PM thru 05:00 AM 1 Left lane of 3 lanes closed",2025-10-07T02:00:00.000+00:00,2025-10-12T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489701,work-zone,I-278,unknown,"Construction on I-278 westbound between 54th Road (New York) and Stewart Avenue; Ramp (New York) Subject to change without notice. Pedestrian Walkway, Wednesday October 8th, 2025 thru Friday October 10th, 2025, Wednesday/Thursday/Friday, 10:00 AM thru 03:00 PM right shoulder closed",2025-10-08T14:00:00.000+00:00,2025-10-11T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489709,work-zone,US 1&9,unknown,"Roadwork on US 1&9 Southbound near North of I-78 (Newark), Friday October 10, 2025 07:00 AM thru 03:00 PM, right shoulder closed local lane",2025-10-10T11:00:00.000+00:00,2025-10-10T19:00:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489719,work-zone,I-295,unknown,"Construction on I-295 both directions from Exit 1- 212th Street; NY 25; Hillside Avenue (New York) to Belt System - Cross Island Parkway; Throgs Neck Approach (New York) Subject to change without notice., Monday October 6th, 2025 thru Saturday October 11th, 2025, Monday thru Friday, 10:00 PM thru 05:00 AM 1 Right lane of 2 lanes closed",2025-10-07T02:00:00.000+00:00,2025-10-12T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489721,work-zone,Belt System - Cross Island Parkway,unknown,"Construction on Belt System - Cross Island Parkway both directions between Belt System - Cross Island Parkway; Union Turnpike (New York) and Belt System - Cross Island Parkway (New York) Subject to change without notice., Monday October 6th, 2025 thru Saturday October 18th, 2025, Monday thru Friday, 10:00 PM thru 05:00 AM 1 Right lane of 3 lanes closed",2025-10-07T02:00:00.000+00:00,2025-10-19T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489723,work-zone,Grand Central Parkway,unknown,"Construction on Grand Central Parkway both directions between Union Turnpike (New York) and Commonwealth Boulevard (New York) Subject to change without notice., Monday October 6th, 2025 thru Friday October 17th, 2025, Monday thru Friday, 10:00 AM thru 02:00 PM 1 Right lane of 3 lanes closed eastbound, Monday October 6th, 2025 thru Friday October 17th, 2025, Monday thru Friday, 10:00 AM thru 03:00 PM 1 Right lane of 3 lanes closed westbound, Monday October 6th, 2025 thru Saturday October 18th, 2025, Monday thru Friday, 10:00 PM thru 05:00 AM 1 Right lane of 3 lanes closed",2025-10-06T14:00:00.000+00:00,2025-10-19T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489724,work-zone,Grand Central Parkway,unknown,"Construction on Grand Central Parkway both directions between Exit 13 - I-678 - Van Wyck Expressway; Jackie Robinson Parkway (New York) and Robert F. Kennedy Bridge at START ROUTE Grand Central Parkway; I-278; Exit - 29th Street (New York) Subject to change without notice., Monday October 6th, 2025 thru Saturday October 11th, 2025, Monday thru Friday, 10:00 PM thru 05:00 AM 1 Right lane of 4 lanes closed",2025-10-07T02:00:00.000+00:00,2025-10-12T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489725,work-zone,Grand Central Parkway,unknown,"Construction on Grand Central Parkway both directions from Exit 11 - Jewel Avenue; Ramp (New York) to Exit 10 - I-495 Long Island Expressway (New York) Subject to change without notice., Monday October 6th, 2025 thru Saturday October 11th, 2025, Monday thru Friday, 10:00 PM thru 12:01 AM 1 Left lane of 4 lanes closed, Tuesday October 7th, 2025 thru Saturday October 11th, 2025, Tuesday/Wednesday/Thursday/Friday/Saturday, 12:01 AM thru 05:00 AM 2 Left lanes of 4 lanes closed",2025-10-07T02:00:00.000+00:00,2025-10-12T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489727,work-zone,Grand Central Parkway,unknown,"Construction on Grand Central Parkway eastbound ramp to Exit 10 - I-495 Long Island Expressway (New York) Subject to change without notice., Tuesday October 7th, 2025 thru Saturday October 11th, 2025, Tuesday/Wednesday/Thursday/Friday/Saturday, 01:00 AM thru 05:00 AM All lanes closed",2025-10-07T05:00:00.000+00:00,2025-10-12T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489728,work-zone,Grand Central Parkway,unknown,"Construction on Grand Central Parkway eastbound from Exit 10 - I-495 Long Island Expressway (New York) to 62nd Drive (New York) Subject to change without notice., Monday October 6th, 2025 thru Saturday October 11th, 2025, Monday/Tuesday/Wednesday/Thursday/Friday/Saturday, 12:00 AM thru 05:00 AM All lanes closed service road",2025-10-06T04:00:00.000+00:00,2025-10-12T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489730,work-zone,Grand Central Parkway,unknown,"Construction on Grand Central Parkway westbound ramp to Exit 10 - I-495 Long Island Expressway (New York) Subject to change without notice., Tuesday October 7th, 2025 thru Saturday October 11th, 2025, Tuesday/Wednesday/Thursday/Friday/Saturday, 12:00 AM thru 05:00 AM 1 Right lane of 2 lanes closed",2025-10-07T04:00:00.000+00:00,2025-10-12T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489732,work-zone,Grand Central Parkway,unknown,"Construction on Grand Central Parkway both directions at Grand Central Parkway; Whitestone Expressway (New York) Subject to change without notice., Friday October 10th,2025 10:00 AM thru 03:00 PM 1 Left lane of 2 lanes closed westbound, eastbound",2025-10-10T14:00:00.000+00:00,2025-10-11T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489734,work-zone,Korean Veterans Memorial Parkway,unknown,"Construction on Korean Veterans Memorial Parkway westbound ramp to Arthur Kill Road (New York) Subject to change without notice., Continuous Monday October 6th, 2025 12:00 AM thru Sunday October 19th, 2025 11:59 PM 1 Left lane of 2 lanes closed, Monday October 6th, 2025 thru Friday October 17th, 2025, Monday thru Friday, 07:00 AM thru 03:00 PM All lanes closed",2025-10-06T04:00:00.000+00:00,2025-10-20T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489738,work-zone,NY 440,unknown,"Construction on NY 440 southbound from Exit 7 - Glen Street; Ramp (Staten Island) Subject to change without notice., Monday October 6th, 2025 thru Saturday October 11th, 2025, Monday thru Friday, 10:00 PM thru 06:00 AM 1 Right lane of 3 lanes closed",2025-10-07T02:00:00.000+00:00,2025-10-12T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489755,work-zone,I-495,unknown,"Construction on I-495 both directions between Exit 28 - Oceania Street / Francis Lewis Boulevard - WestBound Only (New York) and Exit 29 - Springfield Boulevard (New York) Subject to change without notice., Monday October 6th,2025 thru Friday October 10th,2025, Monday thru Friday, 10:00 AM thru 02:00 PM 1 Right lane of 4 lanes closed eastbound, westbound",2025-10-06T14:00:00.000+00:00,2025-10-11T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489756,work-zone,Horace Harding Expressway,unknown,"Construction on Horace Harding Expressway westbound between 82nd Street (New York) and 80th Street (New York) Subject to change without notice. , Monday October 6th, 2025 thru Friday October 10th, 2025, Monday thru Friday, 10:00 AM thru 02:00 PM 1 Left lane of 2 lanes closed",2025-10-06T14:00:00.000+00:00,2025-10-11T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489757,work-zone,Horace Harding Expressway,unknown,"Construction on Horace Harding Expressway eastbound between 80th Street (New York) and 82nd Street (New York) Subject to change without notice. , Monday October 6th, 2025 thru Friday October 10th, 2025, Monday thru Friday, 10:00 AM thru 02:00 PM 1 Right lane of 2 lanes closed",2025-10-06T14:00:00.000+00:00,2025-10-11T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489758,work-zone,I-495,unknown,"Construction on I-495 eastbound between 48th Street; Ramp (New York) Subject to change without notice. , Monday October 6th, 2025 thru Friday October 10th, 2025, Monday thru Friday, 10:00 AM thru 02:00 PM 1 Right lane of 3 lanes closed",2025-10-06T14:00:00.000+00:00,2025-10-11T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489759,work-zone,I-495,unknown,"Construction on I-495 eastbound from Greenpoint Avenue (New York) to 48th Street; Ramp (New York) Subject to change without notice. , Monday October 6th, 2025 thru Saturday October 11th, 2025, Monday thru Friday, 11:00 PM thru 01:00 AM 1 Right lane of 3 lanes closed, Tuesday October 7th, 2025 thru Saturday October 11th, 2025, Tuesday/Wednesday/Thursday/Friday/Saturday, 01:00 AM thru 06:00 AM 2 Right lanes of 3 lanes closed",2025-10-07T03:00:00.000+00:00,2025-10-12T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489760,work-zone,I-495,unknown,"Construction on I-495 westbound from Exit 21 - 108th Street (New York) to Exit 20 - Junction Boulevard / Queens Boulevard (New York) Subject to change without notice. , Monday October 6th, 2025 thru Saturday October 11th, 2025, Monday thru Friday, 11:00 PM thru 01:00 AM 1 Right lane of 4 lanes closed, Tuesday October 7th, 2025 thru Saturday October 11th, 2025, Tuesday/Wednesday/Thursday/Friday/Saturday, 01:00 AM thru 06:00 AM 2 Right lanes of 4 lanes closed",2025-10-07T03:00:00.000+00:00,2025-10-12T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489761,work-zone,I-495,unknown,"Construction on I-495 eastbound from 80th Street; I-495 (New York) Subject to change without notice. , Monday October 6th, 2025 thru Saturday October 11th, 2025, Monday thru Friday, 11:00 PM thru 01:00 AM 1 Left lane of 3 lanes closed, Tuesday October 7th, 2025 thru Saturday October 11th, 2025, Tuesday/Wednesday/Thursday/Friday/Saturday, 01:00 AM thru 06:00 AM 2 Left lanes of 3 lanes closed",2025-10-07T03:00:00.000+00:00,2025-10-12T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489762,work-zone,I-495,unknown,"Construction on I-495 westbound from 80th Street; I-495 (New York) Subject to change without notice. , Monday October 6th, 2025 thru Saturday October 11th, 2025, Monday thru Friday, 11:00 PM thru 01:00 AM 1 Left lane of 3 lanes closed, Tuesday October 7th, 2025 thru Saturday October 11th, 2025, Tuesday/Wednesday/Thursday/Friday/Saturday, 01:00 AM thru 06:00 AM 2 Left lanes of 3 lanes closed",2025-10-07T03:00:00.000+00:00,2025-10-12T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489763,work-zone,I-495,unknown,"Construction on I-495 eastbound from 48th Street; Ramp (New York) to Exit 19 - Woodhaven Boulevard / Queens Boulevard (New York) Subject to change without notice. , Monday October 6th, 2025 thru Saturday October 11th, 2025, Monday thru Friday, 11:00 PM thru 01:00 AM 1 Right lane of 4 lanes closed, Tuesday October 7th, 2025 thru Saturday October 11th, 2025, Tuesday/Wednesday/Thursday/Friday/Saturday, 01:00 AM thru 06:00 AM 2 Right lanes of 4 lanes closed",2025-10-07T03:00:00.000+00:00,2025-10-12T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489764,work-zone,I-495,unknown,"Construction on I-495 both directions from Exit 23 - Main Street (New York) to New York City and North Hempstead Line (North Hempstead) Subject to change without notice. , Monday October 6th, 2025 thru Saturday October 11th, 2025, Monday thru Friday, 11:00 PM thru 05:00 AM 1 Right lane of 3 lanes closed",2025-10-07T03:00:00.000+00:00,2025-10-12T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489765,work-zone,I-495,unknown,"Construction on I-495 eastbound ramp to Exit 22A - Grand Central Parkwy (New York) Subject to change without notice. , Tuesday October 7th, 2025 thru Saturday October 11th, 2025, Tuesday/Wednesday/Thursday/Friday/Saturday, 01:00 AM thru 06:00 AM All lanes closed",2025-10-07T05:00:00.000+00:00,2025-10-12T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489767,work-zone,NY 878,unknown,"Construction on NY 878 eastbound from Exit 2N - JFK Expressway (New York) to ROCKAWAY BLVD at GUY R BREWER BLVD (New York) Subject to change without notice. , Monday October 6th, 2025 thru Friday October 10th, 2025, Monday thru Friday, 10:00 AM thru 03:00 PM 1 Left lane of 2 lanes closed",2025-10-06T14:00:00.000+00:00,2025-10-11T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489768,work-zone,I-678,unknown,"Construction on I-678 southbound from I-678 (New York) to I-495 Long Island Expressway (New York) Subject to change without notice. , Monday October 6th, 2025 thru Friday October 10th, 2025, Monday thru Friday, 09:30 AM thru 02:00 PM 1 Right lane of 3 lanes closed",2025-10-06T13:30:00.000+00:00,2025-10-11T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489769,work-zone,I-678,unknown,"Construction on I-678 southbound from Hoover Avenue (New York) to Hillside Avenue (New York) Subject to change without notice. , Monday October 6th, 2025 thru Friday October 17th, 2025, Monday thru Friday, 09:00 AM thru 01:00 PM 1 Right lane of 3 lanes closed",2025-10-06T13:00:00.000+00:00,2025-10-18T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489770,work-zone,I-678,unknown,"Construction on I-678 southbound from Exit 5 - 101st Avenue (New York) to Foch Boulevard; Ramp (New York) Subject to change without notice. , Monday October 6th, 2025 thru Friday October 17th, 2025, Monday thru Friday, 09:00 AM thru 01:00 PM 1 Right lane of 3 lanes closed",2025-10-06T13:00:00.000+00:00,2025-10-18T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489771,work-zone,I-678,unknown,"Construction on I-678 southbound from Rockaway Boulevard (New York) to 133rd Avenue (New York) Subject to change without notice. , Monday October 6th, 2025 thru Friday October 17th, 2025, Monday thru Friday, 09:00 AM thru 01:00 PM 1 Right lane of 3 lanes closed",2025-10-06T13:00:00.000+00:00,2025-10-18T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489772,work-zone,I-678,unknown,"Construction on I-678 southbound from Belt System - Southern Parkway (New York) to Exit - Federal Cirle; Ramp (New York) Subject to change without notice. , Monday October 6th, 2025 thru Friday October 17th, 2025, Monday thru Friday, 09:00 AM thru 01:00 PM 1 Right lane of 3 lanes closed",2025-10-06T13:00:00.000+00:00,2025-10-18T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489773,work-zone,I-678,unknown,"Construction on I-678 northbound from Exit 5 - 101st Avenue (New York) Subject to change without notice. , Monday October 6th, 2025 thru Friday October 17th, 2025, Monday thru Friday, 09:00 AM thru 01:00 PM 1 Right lane of 3 lanes closed",2025-10-06T13:00:00.000+00:00,2025-10-18T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489774,work-zone,I-678,unknown,"Construction on I-678 northbound from Exit 6 - Jamaica Avenue (New York) to Hillside Avenue (New York) Subject to change without notice. , Monday October 6th, 2025 thru Friday October 17th, 2025, Monday thru Friday, 09:00 AM thru 01:00 PM 1 Right lane of 3 lanes closed",2025-10-06T13:00:00.000+00:00,2025-10-18T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489775,work-zone,VAN WYCK EXPY,unknown,"Construction on VAN WYCK EXPY southbound from ATLANTIC AVE (New York) to 133RD AVE (New York) Subject to change without notice. , Monday October 6th, 2025 thru Friday October 17th, 2025, Monday thru Friday, 09:00 AM thru 02:00 PM 1 Left lane of 3 lanes closed service road",2025-10-06T13:00:00.000+00:00,2025-10-18T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489776,work-zone,I-678,unknown,"Construction on I-678 northbound from Exit 1B-2 - North Conduit Avenue; NY 27 (New York) to MAIN ST at RT-25 (New York) Subject to change without notice. , Monday October 6th, 2025 thru Friday October 17th, 2025, Monday thru Friday, 09:00 AM thru 02:00 PM 1 Left lane of 3 lanes closed service road",2025-10-06T13:00:00.000+00:00,2025-10-18T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489777,work-zone,I-678,unknown,"Construction on I-678 both directions from Exit 10 - Grand Central Parkway (New York) to Northern Boulevard; NY 25A (New York) Subject to change without notice. , Monday October 6th, 2025 thru Saturday October 11th, 2025, Monday thru Friday, 11:00 PM thru 05:00 AM 1 Right lane of 2 lanes closed",2025-10-07T03:00:00.000+00:00,2025-10-12T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489778,work-zone,VAN WYCK EXPY,unknown,"Construction on VAN WYCK EXPY southbound from JAMAICA AVE (New York) to ATLANTIC AVE (New York) Subject to change without notice. , Monday October 6th, 2025 thru Saturday October 18th, 2025, Monday thru Friday, 10:00 PM thru 06:00 AM 1 Left lane of 3 lanes closed service road",2025-10-07T02:00:00.000+00:00,2025-10-19T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489780,work-zone,Horace Harding Expressway,unknown,"Construction on Horace Harding Expressway both directions between Clearview Expressway (New York) and Springfield Blvd (New York) Subject to change without notice., Monday October 6th,2025 thru Saturday October 11th,2025, Monday thru Friday, 11:00 PM thru 05:00 AM 1 Right lane of 2 lanes closed eastbound, westbound",2025-10-07T03:00:00.000+00:00,2025-10-12T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489781,work-zone,Horace Harding Expressway,unknown,"Construction on Horace Harding Expressway eastbound ramp to Grand Central Parkway (New York) Subject to change without notice. , Tuesday October 7th, 2025 thru Saturday October 11th, 2025, Tuesday/Wednesday/Thursday/Friday/Saturday, 01:00 AM thru 06:00 AM All lanes closed",2025-10-07T05:00:00.000+00:00,2025-10-12T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489782,work-zone,NY 25A,unknown,"Construction on NY 25A both directions near I-678 (New York) Subject to change without notice. , Thursday October 9th, 2025 thru Friday October 10th, 2025, Thursday/Friday, 10:00 AM thru 03:00 PM 1 Right lane of 3 lanes closed",2025-10-09T14:00:00.000+00:00,2025-10-11T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489798,work-zone,Rochester Inner Loop,unknown,"Bridge inspection on Rochester Inner Loop from N Union St (Rochester) to North Street (Rochester) Alternating left and right lane closures in both directions., Thursday October 9th, 2025 thru Friday October 10th, 2025, Thursday/Friday, 07:45 AM thru 05:00 PM All lanes",2025-10-09T11:45:00.000+00:00,2025-10-11T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489801,work-zone,I-390,unknown,"Bridge inspection on I-390 both directions from Lakeville Road; NY 15 (Avon) to Triphammer Rd (Avon) Alternating left lane and right shoulder closures, Thursday October 9th, 2025 thru Friday October 10th, 2025, Thursday/Friday, 07:30 AM thru 05:00 PM All lanes southbound; All lanes open northbound",2025-10-09T11:30:00.000+00:00,2025-10-11T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489808,work-zone,US 9,unknown,"Bridge inspection on US 9 southbound Dunn Memorial Bridge; City of Albany; City of Rensselaer Line; Albany-Rensselaer County Line (Albany), Thursday October 9th, 2025 thru Friday October 10th, 2025, Thursday/Friday, 09:00 AM thru 02:30 PM 1 Right lane of 3 lanes closed",2025-10-09T13:00:00.000+00:00,2025-10-11T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489817,work-zone,NY 22,unknown,"Utility work on NY 22 both directions between Spring Road (Whitehall) and Belden Road (Whitehall) alternating lanes with flaggers, Monday October 6th, 2025 thru Friday October 10th, 2025, Monday thru Friday, 07:00 AM thru 06:00 PM All lanes open",2025-10-06T11:00:00.000+00:00,2025-10-11T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489818,work-zone,NY 22,unknown,"Utility work on NY 22 both directions between Lower Bellamy Street (Whitehall) and Southbay Bridge (Whitehall) alternating lanes with flaggers, Monday October 6th, 2025 thru Saturday October 11th, 2025, Monday thru Friday, 07:00 AM thru 06:00 PM All lanes open",2025-10-06T11:00:00.000+00:00,2025-10-12T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489827,work-zone,New Jersey Turnpike,unknown,"Milling and paving operations on New Jersey Turnpike Inner Roadway northbound between Inner and Outer Roadway Merge (Mansfield Twp) and North of Interchange 14 - I-78/US 1&9 (Newark), Thursday October 9th,2025 thru Saturday October 11th,2025, Thursday/Friday, 08:00 PM thru 05:00 AM All lanes closed northbound,",2025-10-10T00:00:00.000+00:00,2025-10-12T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489839,work-zone,NY 25A,unknown,"Overhead sign repair and roadwork on NY 25A westbound between Rocky Point Landing Road (Brookhaven) and Rocky Point Yaphank Road; CR 21; Hallock Landing Road (Brookhaven), Friday October 10th, 2025, 10:00 AM thru 02:00 PM 1 Left lane of 2 lanes closed",2025-10-10T14:00:00.000+00:00,2025-10-11T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489840,work-zone,Meadowbrook State Parkway,unknown,"Bridge inspection and bridge rehabilitation and bridge work on Meadowbrook State Parkway northbound between Exit M6W - Southern State Parkway (Hempstead) and Exit M5 - NY 24 East; Hempstead Turnpike (Hempstead), Monday October 6th, 2025 thru Friday October 10th, 2025, Monday thru Friday, 11:00 AM thru 02:00 PM 1 Right lane of 3 lanes closed",2025-10-06T15:00:00.000+00:00,2025-10-11T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489841,work-zone,Meadowbrook State Parkway,unknown,"Bridge inspection and bridge rehabilitation and bridge work on Meadowbrook State Parkway southbound between Exit M3 - Stewart Avenue (Hempstead) and Exit M6W - Southern State Parkway (Hempstead), Monday October 6th, 2025 thru Friday October 10th, 2025, Monday thru Friday, 10:00 AM thru 02:00 PM 1 Left lane of 3 lanes closed",2025-10-06T14:00:00.000+00:00,2025-10-11T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489842,work-zone,Meadowbrook State Parkway,unknown,"Bridge inspection and bridge rehabilitation and bridge work and overnight roadwork on Meadowbrook State Parkway northbound between Exit M6W - Southern State Parkway (Hempstead) and Exit M5 - NY 24 East; Hempstead Turnpike (Hempstead), Monday October 6th, 2025 thru Saturday October 11th, 2025, Monday thru Friday, 10:00 PM thru 05:00 AM 2 Left lanes of 3 lanes closed",2025-10-07T02:00:00.000+00:00,2025-10-12T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489843,work-zone,Meadowbrook State Parkway,unknown,"Bridge inspection and bridge rehabilitation and bridge work and overnight roadwork on Meadowbrook State Parkway southbound between Exit M3 - Stewart Avenue (Hempstead) and Exit M6W - Southern State Parkway (Hempstead), Monday October 6th, 2025 thru Saturday October 11th, 2025, Monday thru Friday, 11:00 PM thru 05:00 AM 2 Right lanes of 3 lanes closed",2025-10-07T03:00:00.000+00:00,2025-10-12T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489844,work-zone,Meadowbrook State Parkway,unknown,"Bridge inspection and bridge rehabilitation and bridge work on Meadowbrook State Parkway both directions between Exit M5 - NY 24 East; Hempstead Turnpike (Hempstead) and Exit M4 - NY 24 West; Hempstead Turnpike (Hempstead), Monday October 6th, 2025 thru Friday October 10th, 2025, Monday thru Friday, 10:00 AM thru 02:00 PM 1 Left lane of 3 lanes closed",2025-10-06T14:00:00.000+00:00,2025-10-11T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489846,work-zone,S SERVICE RD,unknown,"Gas main repairs and utility work on S SERVICE RD eastbound between HORACE HARDING EXPY (Lake Success) and LAKEVILLE RD (Lake Success), Monday October 6th, 2025 thru Friday October 10th, 2025, Monday thru Friday, 12:00 AM thru 11:59 PM 1 Left lane of 2 lanes closed",2025-10-06T04:00:00.000+00:00,2025-10-11T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489847,work-zone,NY 24,unknown,"Roadwork on NY 24 eastbound between Westminster Road (Hempstead) and Broad Street (Hempstead), Monday October 6th, 2025 thru Friday October 10th, 2025, Monday thru Friday, 10:00 AM thru 03:00 PM 1 Right lane of 2 lanes closed",2025-10-06T14:00:00.000+00:00,2025-10-11T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489850,work-zone,NY 110,unknown,"Overnight roadwork and utility work on NY 110 both directions between RailRoad Street; Broadway (Huntington) and Livingston Street; Old Walt Whitman Road (Huntington), Monday October 6th, 2025 thru Saturday October 11th, 2025, Monday thru Friday, 10:00 PM thru 06:00 AM 1 Right lane of 2 lanes closed",2025-10-07T02:00:00.000+00:00,2025-10-12T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300489851,work-zone,EXPRESSWAY DR S,unknown,"Roadwork and utility work on EXPRESSWAY DR S eastbound between WAVERLY AVE (Brookhaven) and EXPRESS DR S at CR-16 (Brookhaven), Monday October 6th, 2025 thru Friday October 10th, 2025, Monday thru Friday, 10:00 AM thru 03:00 PM 1 Right lane of 2 lanes closed",2025-10-06T14:00:00.000+00:00,2025-10-11T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
